order_id,customer_id,company_name,employee_id,order_date,unit_price,quantity,discount,required_date,shipped_date,ship_via,freight,product_id,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10968,ERNSH,Ernst Handel,1,1998-03-23,38,30,0,1998-04-20,1998-04-01,3,74.6,12,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10969,COMMI,Comércio Mineiro,1,1998-03-23,12,9,0,1998-04-20,1998-03-30,2,0.21,46,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,BOLID,Bólido Comidas preparadas,9,1998-03-24,7,40,0.2,1998-04-07,1998-04-24,1,16.16,52,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10971,FRANR,France restauration,2,1998-03-24,123.79,14,0,1998-04-21,1998-04-02,2,121.82,29,France restauration,"54, rue Royale",Nantes,,44000,France
10972,LACOR,La corne d'abondance,4,1998-03-24,39,6,0,1998-04-21,1998-03-26,2,0.02,17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10973,LACOR,La corne d'abondance,6,1998-03-24,31.23,5,0,1998-04-21,1998-03-27,2,15.17,26,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10974,SPLIR,Split Rail Beer & Ale,3,1998-03-25,43.9,10,0,1998-04-08,1998-04-03,3,12.96,63,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,Bottom-Dollar Markets,1,1998-03-25,40,16,0,1998-04-22,1998-03-27,3,32.27,8,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,HILARION-Abastos,1,1998-03-25,45.6,20,0,1998-05-06,1998-04-03,1,37.97,28,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,FOLKO,Folk och fä HB,8,1998-03-26,18,30,0,1998-04-23,1998-04-10,3,208.5,39,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10978,MAISD,Maison Dewey,9,1998-03-26,40,20,0.15,1998-04-23,1998-04-23,2,32.82,8,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,ERNSH,Ernst Handel,8,1998-03-26,30,18,0,1998-04-23,1998-03-31,2,353.07,7,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10980,FOLKO,Folk och fä HB,4,1998-03-27,7.75,40,0.2,1998-05-08,1998-04-17,1,1.26,75,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10981,HANAR,Hanari Carnes,1,1998-03-27,263.5,60,0,1998-04-24,1998-04-02,2,193.37,38,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,Bottom-Dollar Markets,2,1998-03-27,30,20,0,1998-04-24,1998-04-08,1,14.01,7,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,Save-a-lot Markets,2,1998-03-27,6,84,0.15,1998-04-24,1998-04-06,2,657.54,13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,Save-a-lot Markets,1,1998-03-30,17.45,55,0,1998-04-27,1998-04-03,3,211.22,16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,HUNGO,Hungry Owl All-Night Grocers,2,1998-03-30,17.45,36,0.1,1998-04-27,1998-04-02,1,91.51,16,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,OCEAN,Océano Atlántico Ltda.,8,1998-03-30,21,30,0,1998-04-27,1998-04-21,2,217.86,11,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10987,EASTC,Eastern Connection,8,1998-03-31,30,60,0,1998-04-28,1998-04-06,1,185.48,7,Eastern Connection,35 King George,London,,WX3 6FW,UK
10988,RATTC,Rattlesnake Canyon Grocery,3,1998-03-31,30,60,0,1998-04-28,1998-04-10,2,61.14,7,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,Que Delícia,2,1998-03-31,25,40,0,1998-04-28,1998-04-02,1,34.76,6,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,Ernst Handel,2,1998-04-01,10,65,0,1998-05-13,1998-04-07,3,117.61,21,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10991,QUICK,QUICK-Stop,1,1998-04-01,19,50,0.2,1998-04-29,1998-04-07,1,38.51,2,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10992,THEBI,The Big Cheese,1,1998-04-01,34.8,2,0,1998-04-29,1998-04-03,3,4.27,72,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,FOLKO,Folk och fä HB,7,1998-04-01,123.79,50,0.25,1998-04-29,1998-04-10,3,8.81,29,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10994,VAFFE,Vaffeljernet,2,1998-04-02,55,18,0.05,1998-04-16,1998-04-09,3,65.53,59,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10995,PERIC,Pericles Comidas clásicas,1,1998-04-02,53,20,0,1998-04-30,1998-04-06,3,46,51,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
10996,QUICK,QUICK-Stop,4,1998-04-02,14,40,0,1998-04-30,1998-04-10,2,1.12,42,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10997,LILAS,LILA-Supermercado,8,1998-04-03,32,50,0,1998-05-15,1998-04-13,2,73.91,32,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,Wolski  Zajazd,8,1998-04-03,4.5,12,0,1998-04-17,1998-04-17,2,20.31,24,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10999,OTTIK,Ottilies Käseladen,6,1998-04-03,9.65,20,0.05,1998-05-01,1998-04-10,2,96.35,41,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11000,RATTC,Rattlesnake Canyon Grocery,2,1998-04-06,22,25,0.25,1998-05-04,1998-04-14,3,55.12,4,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,FOLKO,Folk och fä HB,2,1998-04-06,30,60,0,1998-05-04,1998-04-14,2,197.3,7,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11002,SAVEA,Save-a-lot Markets,4,1998-04-06,6,56,0,1998-05-04,1998-04-16,1,141.16,13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,THECR,The Cracker Box,3,1998-04-06,18,4,0,1998-05-04,1998-04-08,3,14.91,1,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,MAISD,Maison Dewey,3,1998-04-07,31.23,6,0,1998-05-05,1998-04-20,1,44.84,26,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
11005,WILMK,Wilman Kala,2,1998-04-07,18,2,0,1998-05-05,1998-04-10,1,0.75,1,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
11006,GREAL,Great Lakes Food Market,3,1998-04-07,18,8,0,1998-05-05,1998-04-15,2,25.19,1,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,PRINI,Princesa Isabel Vinhos,8,1998-04-08,40,30,0,1998-05-06,1998-04-13,2,202.24,8,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,ERNSH,Ernst Handel,7,1998-04-08,45.6,70,0.05,1998-05-06,,3,79.46,28,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11009,GODOS,Godos Cocina Típica,2,1998-04-08,4.5,12,0,1998-05-06,1998-04-10,1,59.11,24,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11010,REGGC,Reggiani Caseifici,2,1998-04-09,30,20,0,1998-05-07,1998-04-21,2,28.71,7,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11011,ALFKI,Alfreds Futterkiste,3,1998-04-09,13.25,40,0.05,1998-05-07,1998-04-13,1,1.21,58,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
11012,FRANK,Frankenversand,1,1998-04-09,9.2,50,0.05,1998-04-23,1998-04-17,3,242.95,19,Frankenversand,Berliner Platz 43,München,,80805,Germany
11013,ROMEY,Romero y tomillo,2,1998-04-09,9,10,0,1998-05-07,1998-04-10,1,32.99,23,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
11014,LINOD,LINO-Delicateses,2,1998-04-10,9.65,28,0.1,1998-05-08,1998-04-15,3,23.6,41,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,Santé Gourmet,2,1998-04-10,25.89,15,0,1998-04-24,1998-04-20,2,4.62,30,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
11016,AROUT,Around the Horn,9,1998-04-10,12.5,15,0,1998-05-08,1998-04-13,2,33.8,31,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,Ernst Handel,9,1998-04-13,10,25,0,1998-05-11,1998-04-20,2,754.26,3,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11018,LONEP,Lonesome Pine Restaurant,4,1998-04-13,38,20,0,1998-05-11,1998-04-16,2,11.65,12,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,Rancho grande,6,1998-04-13,12,3,0,1998-05-11,,3,3.17,46,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,OTTIK,Ottilies Käseladen,2,1998-04-14,31,24,0.15,1998-05-12,1998-04-16,2,43.3,10,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11021,QUICK,QUICK-Stop,3,1998-04-14,19,11,0.25,1998-05-12,1998-04-21,1,297.18,2,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
11022,HANAR,Hanari Carnes,9,1998-04-14,9.2,35,0,1998-05-12,1998-05-04,2,6.27,19,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,B's Beverages,1,1998-04-14,30,4,0,1998-04-28,1998-04-24,2,123.83,7,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
11024,EASTC,Eastern Connection,4,1998-04-15,31.23,12,0,1998-05-13,1998-04-20,1,74.36,26,Eastern Connection,35 King George,London,,WX3 6FW,UK
11025,WARTH,Wartian Herkku,6,1998-04-15,18,10,0.1,1998-05-13,1998-04-24,3,29.17,1,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
11026,FRANS,Franchi S.p.A.,4,1998-04-15,62.5,8,0,1998-05-13,1998-04-28,1,47.09,18,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11027,BOTTM,Bottom-Dollar Markets,1,1998-04-16,4.5,30,0.25,1998-05-14,1998-04-20,1,52.52,24,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,Königlich Essen,2,1998-04-16,24,35,0,1998-05-14,1998-04-22,1,29.59,55,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11029,CHOPS,Chop-suey Chinese,4,1998-04-16,38,20,0,1998-05-14,1998-04-27,1,47.84,56,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11030,SAVEA,Save-a-lot Markets,7,1998-04-17,19,100,0.25,1998-05-15,1998-04-27,2,830.75,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,Save-a-lot Markets,6,1998-04-17,18,45,0,1998-05-15,1998-04-24,2,227.22,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,WHITC,White Clover Markets,2,1998-04-17,19,35,0,1998-05-15,1998-04-23,3,606.19,36,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,RICSU,Richter Supermarkt,7,1998-04-17,32.8,70,0.1,1998-05-15,1998-04-23,3,84.74,53,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11034,OLDWO,Old World Delicatessen,8,1998-04-20,10,15,0.1,1998-06-01,1998-04-27,1,40.32,21,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,Suprêmes délices,2,1998-04-20,18,10,0,1998-05-18,1998-04-24,2,0.17,1,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11036,DRACD,Drachenblut Delikatessen,8,1998-04-20,6,7,0,1998-05-18,1998-04-22,3,149.47,13,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11037,GODOS,Godos Cocina Típica,7,1998-04-21,15,4,0,1998-05-19,1998-04-27,1,3.2,70,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11038,SUPRD,Suprêmes délices,1,1998-04-21,18.4,5,0.2,1998-05-19,1998-04-30,2,29.59,40,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11039,LINOD,LINO-Delicateses,1,1998-04-21,45.6,20,0,1998-05-19,,2,65,28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,Great Lakes Food Market,4,1998-04-22,10,20,0,1998-05-20,,3,18.84,21,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,CHOPS,Chop-suey Chinese,3,1998-04-22,19,30,0.2,1998-05-20,1998-04-28,2,48.22,2,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11042,COMMI,Comércio Mineiro,2,1998-04-22,19.45,15,0,1998-05-06,1998-05-01,1,29.99,44,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
11043,SPECD,Spécialités du monde,5,1998-04-22,21,10,0,1998-05-20,1998-04-29,2,8.8,11,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
11044,WOLZA,Wolski  Zajazd,4,1998-04-23,49.3,12,0,1998-05-21,1998-05-01,1,8.72,62,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
11045,BOTTM,Bottom-Dollar Markets,6,1998-04-23,2.5,15,0,1998-05-21,,2,70.58,33,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,Die Wandernde Kuh,8,1998-04-23,38,20,0.05,1998-05-21,1998-04-24,2,71.64,12,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11047,EASTC,Eastern Connection,7,1998-04-24,18,25,0.25,1998-05-22,1998-05-01,3,46.62,1,Eastern Connection,35 King George,London,,WX3 6FW,UK
11048,BOTTM,Bottom-Dollar Markets,7,1998-04-24,12.5,42,0,1998-05-22,1998-04-30,3,24.12,68,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,Gourmet Lanchonetes,3,1998-04-24,19,10,0.2,1998-05-22,1998-05-04,1,8.34,2,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11050,FOLKO,Folk och fä HB,8,1998-04-27,18,50,0.1,1998-05-25,1998-05-05,2,59.41,76,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11051,LAMAI,La maison d'Asie,7,1998-04-27,4.5,10,0.2,1998-05-25,,3,2.79,24,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
11052,HANAR,Hanari Carnes,3,1998-04-27,46,30,0.2,1998-05-25,1998-05-01,1,67.26,43,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,Piccolo und mehr,2,1998-04-27,62.5,35,0.2,1998-05-25,1998-04-29,2,53.05,18,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
11054,CACTU,Cactus Comidas para llevar,8,1998-04-28,2.5,10,0,1998-05-26,,1,0.33,33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
11055,HILAA,HILARION-Abastos,7,1998-04-28,4.5,15,0,1998-05-26,1998-05-05,2,120.92,24,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,EASTC,Eastern Connection,8,1998-04-28,30,40,0,1998-05-12,1998-05-01,2,278.96,7,Eastern Connection,35 King George,London,,WX3 6FW,UK
11057,NORTS,North/South,3,1998-04-29,15,3,0,1998-05-27,1998-05-01,3,4.13,70,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
11058,BLAUS,Blauer See Delikatessen,9,1998-04-29,10,3,0,1998-05-27,,3,31.14,21,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
11059,RICAR,Ricardo Adocicados,2,1998-04-29,6,30,0,1998-06-10,,2,85.8,13,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,Franchi S.p.A.,2,1998-04-30,34,4,0,1998-05-28,1998-05-04,2,10.98,60,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11061,GREAL,Great Lakes Food Market,4,1998-04-30,34,15,0,1998-06-11,,3,14.01,60,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,REGGC,Reggiani Caseifici,4,1998-04-30,32.8,10,0.2,1998-05-28,,2,29.93,53,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11063,HUNGO,Hungry Owl All-Night Grocers,3,1998-04-30,14,30,0,1998-05-28,1998-05-06,2,81.73,34,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,SAVEA,Save-a-lot Markets,1,1998-05-01,39,77,0.1,1998-05-29,1998-05-04,1,30.09,17,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,LILAS,LILA-Supermercado,8,1998-05-01,25.89,4,0.25,1998-05-29,,1,12.91,30,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,White Clover Markets,7,1998-05-01,17.45,3,0,1998-05-29,1998-05-04,2,44.72,16,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,DRACD,Drachenblut Delikatessen,1,1998-05-04,9.65,9,0,1998-05-18,1998-05-06,2,7.98,41,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11068,QUEEN,Queen Cozinha,8,1998-05-04,45.6,8,0.15,1998-06-01,,2,81.75,28,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,TORTU,Tortuga Restaurante,1,1998-05-04,18,20,0,1998-06-01,1998-05-06,2,15.67,39,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
11070,LEHMS,Lehmanns Marktstand,2,1998-05-05,18,40,0.15,1998-06-02,,1,136,1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
11071,LILAS,LILA-Supermercado,1,1998-05-05,30,15,0.05,1998-06-02,,1,0.93,7,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,Ernst Handel,4,1998-05-05,19,8,0,1998-06-02,,2,258.64,2,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11073,PERIC,Pericles Comidas clásicas,2,1998-05-05,21,10,0,1998-06-02,,2,24.95,11,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
11075,RICSU,Richter Supermarkt,8,1998-05-06,19,10,0.15,1998-06-03,,2,6.19,2,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11076,BONAP,Bon app',4,1998-05-06,25,20,0.25,1998-06-03,,2,38.28,6,Bon app',"12, rue des Bouchers",Marseille,,13008,France
11077,RATTC,Rattlesnake Canyon Grocery,1,1998-05-06,19,24,0.2,1998-06-03,,2,8.53,2,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
